1.29,13.29
1.7,13.7
1.33,13.33
1.81,13.81
1.6600000000000001,13.66
1.17,13.17
1.8399999999999999,13.84
1.7,13.7
1.83,13.83
1.8,13.8
1.76,14.76
1.13,14.13
1.87,14.87
1.73,14.73
1.29,14.29
1.94,14.94
1.1400000000000001,14.14
1.76,14.76
1.7,14.7
1.65,14.65
1.3,15.3
1.28,15.28
1.7,15.7
1.77,15.77
1.04,15.04
1.03,15.03
1.47,15.47
1.34,15.34
1.41,15.41
1.38,15.38
1.34,67.34
1.32,67.32
1.83,67.83
1.22,67.22
1.7,67.7
1.31,67.31
1.46,67.46
1.8,67.8
1.49,67.49
1.07,67.07
1.44,68.44
1.98,68.98
1.92,68.92
1.16,68.16
1.81,68.81
1.49,68.49
1.03,68.03
1.95,68.95
1.4,68.4
1.73,68.73
1.17,69.17
1.98,69.98
1.6099999999999999,69.61
1.5,69.5
1.55,69.55
1.2,69.2
1.76,69.76
1.3599999999999999,69.36
1.31,69.31
1.43,69.43
1.08,70.08
1.73,70.73
1.35,70.35
1.6800000000000002,70.68
1.56,70.56
1.6600000000000001,70.66
1.78,70.78
1.92,70.92
1.44,70.44
1.8900000000000001,70.89
1.47,73.47
1.1,73.1
1.5699999999999998,73.57
1.17,73.17
1.8199999999999998,73.82
1.17,73.17
1.45,73.45
1.9,73.9
1.11,73.11
1.26,73.26
1.1400000000000001,74.14
1.03,74.03
1.23,74.23
1.25,74.25
1.69,74.69
1.43,74.43
1.4,74.4
1.8599999999999999,74.86
1.35,74.35
1.53,74.53
1.5899999999999999,75.59
1.32,75.32
1.96,75.96
1.77,75.77
1.35,75.35
1.6099999999999999,75.61
1.5699999999999998,75.57
1.41,75.41
1.85,75.85
1.58,75.58
1.52,76.52
1.09,76.09
1.53,76.53
1.26,76.26
1.5899999999999999,76.59
1.42,76.42
1.13,76.13
1.19,76.19
1.03,76.03
1.65,76.65
1.63,77.63
1.35,77.35
1.67,77.67
1.1400000000000001,77.14
2.0,78.0
1.58,77.58
1.71,77.71
1.72,77.72
1.8199999999999998,77.82
1.5699999999999998,77.57
2.08,5.08
2.65,5.65
2.71,5.71
2.25,5.25
2.17,5.17
2.83,5.83
2.31,5.31
2.89,5.89
2.05,5.05
2.69,5.6899999999999995
2.98,6.98
2.49,6.49
2.82,6.82
2.44,6.44
2.79,6.79
2.62,6.62
2.44,6.44
2.65,6.65
2.06,6.06
