2.81,30.81
2.06,30.06
2.24,30.24
2.74,30.74
2.04,30.04
2.5,30.5
2.73,30.73
2.61,30.61
2.13,30.13
2.08,30.08
2.92,32.92
2.27,32.27
2.6,32.6
2.4699999999999998,32.47
2.23,32.23
2.42,32.42
2.44,32.44
2.58,32.58
2.41,32.41
2.7199999999999998,32.72
2.57,33.57
2.54,33.54
2.99,33.99
2.82,33.82
2.02,33.02
2.2800000000000002,33.28
2.24,33.24
2.11,33.11
2.0,33.0
2.63,33.63
2.68,34.68
2.49,34.49
2.52,34.52
2.4,34.4
2.73,34.73
2.52,34.52
2.23,34.23
2.01,34.01
2.21,34.21
2.16,34.16
2.01,35.01
2.35,35.35
3.0,36.0
2.67,35.67
2.62,35.62
2.06,35.06
2.84,35.84
2.89,35.89
2.94,35.94
2.66,35.66
3.44,7.44
3.14,7.14
3.88,7.88
3.77,7.77
3.45,7.45
3.22,7.22
3.71,7.71
3.84,7.84
3.43,7.43
3.77,7.77
3.99,9.99
3.62,9.62
3.08,9.08
3.62,9.62
3.86,9.86
3.99,9.99
3.54,9.54
3.49,9.49
3.39,9.39
3.6,9.6
3.43,10.43
3.56,10.56
3.95,10.95
3.18,10.18
3.77,10.77
3.99,10.99
3.99,10.99
3.15,10.15
3.12,10.12
3.0,10.0
3.93,11.93
4.0,12.0
3.62,11.62
4.0,12.0
3.13,11.13
3.0,11.0
4.0,12.0
3.83,11.83
3.37,11.37
3.98,11.98
3.15,12.15
3.85,12.85
3.5300000000000002,12.53
3.03,12.03
3.01,12.01
3.55,12.55
3.6,12.6
3.15,12.15
4.0,13.0
3.57,12.57
3.38,13.38
3.66,13.66
3.54,13.54
3.03,13.03
3.05,13.05
3.24,13.24
3.39,13.39
3.39,13.39
3.65,13.65
3.21,13.21
3.63,24.63
3.06,24.06
3.87,24.87
3.73,24.73
3.64,24.64
3.2800000000000002,24.28
3.18,24.18
3.11,24.11
3.56,24.56
3.4699999999999998,24.47
3.25,25.25
3.7,25.7
3.04,25.04
3.42,25.42
3.05,25.05
3.38,25.38
3.82,25.82
3.66,25.66
3.74,25.74
3.98,25.98
3.67,26.67
3.69,26.69
3.44,26.44
3.2,26.2
3.51,26.51
3.46,26.46
3.21,26.21
3.1,26.1
3.41,26.41
3.7800000000000002,26.78
3.7,29.7
3.29,29.29
3.07,29.07
3.2,29.2
3.12,29.12
3.02,29.02
3.17,29.17
3.5,29.5
3.01,29.01
3.86,29.86
3.4699999999999998,30.47
3.89,30.89
3.95,30.95
3.24,30.24
3.36,30.36
3.27,30.27
3.64,30.64
3.98,30.98
3.08,30.08
3.31,30.31
3.5,32.5
3.65,32.65
3.82,32.82
3.05,32.05
3.39,32.39
3.83,32.83
3.1,32.1
3.84,32.84
4.0,33.0
3.04,32.04
3.84,35.84
3.74,35.74
3.76,35.76
3.65,35.65
3.8,35.8
3.02,35.02
3.48,35.48
3.32,35.32
3.56,35.56
3.11,35.11
3.2,36.2
3.44,36.44
3.05,36.05
3.85,36.85
3.99,36.99
3.34,36.34
3.2800000000000002,36.28
3.64,36.64
3.24,36.24
3.23,36.23
3.73,36.73
3.48,36.48
3.29,36.29
3.11,36.11
3.17,36.17
3.37,36.37
3.99,36.99
3.59,36.59
3.01,36.01
3.21,36.21
3.49,37.49
3.89,37.89
3.61,37.61
3.25,37.25
3.55,37.55
3.14,37.14
3.01,37.01
3.73,37.73
3.36,37.36
3.2,37.2
3.29,38.29
3.3,38.3
3.03,38.03
3.74,38.74
3.6,38.6
3.73,38.73
3.11,38.11
3.54,38.54
3.77,38.77
3.2800000000000002,38.28
4.89,7.89
4.08,7.08
5.0,8.0
4.6,7.6
4.55,7.55
4.68,7.68
4.21,7.21
4.46,7.46
4.14,7.14
4.64,7.64
4.04,13.04
4.04,13.04
5.0,14.0
4.58,13.58
4.47,13.47
4.89,13.89
4.74,13.74
4.79,13.79
4.36,13.36
4.36,13.36
4.01,14.01
4.46,14.46
4.05,14.05
4.22,14.22
4.62,14.62
4.58,14.58
4.29,14.29
4.99,14.99
4.47,14.47
4.08,14.08
4.13,15.13
4.66,15.66
4.04,15.04
4.65,15.65
4.5,15.5
4.04,15.04
4.48,15.48
4.9,15.9
4.2,15.2
4.14,15.14
4.52,16.52
4.51,16.51
4.04,16.04
4.87,16.87
4.61,16.61
4.57,16.57
4.57,16.57
4.12,16.12
4.44,16.44
4.01,16.01
4.92,24.92
4.78,24.78
4.38,24.38
4.97,24.97
4.68,24.68
4.71,24.71
4.36,24.36
4.92,24.92
4.6,24.6
4.02,24.02
4.39,38.39
4.6,38.6
4.92,38.92
4.46,38.46
4.07,38.07
4.41,38.41
4.52,38.52
4.5600000000000005,38.56
4.78,38.78
4.98,38.98
5.03,1.03
5.93,1.9300000000000002
5.14,1.1400000000000001
6.0,2.0
5.31,1.31
5.82,1.8199999999999998
5.66,1.6600000000000001
5.82,1.8199999999999998
5.51,1.51
5.18,1.18
5.53,2.5300000000000002
5.26,2.26
5.49,2.49
5.24,2.24
5.33,2.33
5.46,2.46
5.91,2.91
5.32,2.32
5.92,2.92
5.27,2.27
5.54,3.54
5.31,3.31
5.21,3.21
5.5600000000000005,3.56
5.75,3.75
5.93,3.93
5.78,3.7800000000000002
5.37,3.37
5.95,3.95
5.31,3.31
5.86,4.86
5.27,4.27
5.15,4.15
5.57,4.57
5.75,4.75
5.85,4.85
5.09,4.09
5.5600000000000005,4.5600000000000005
5.35,4.35
5.63,4.63
5.04,4.04
5.28,4.28
5.14,4.14
5.74,4.74
5.1,4.1
5.79,4.79
5.49,4.49
5.14,4.14
5.02,4.02
5.95,4.95
5.36,5.36
6.0,6.0
5.01,5.01
5.58,5.58
5.68,5.68
5.27,5.27
5.86,5.86
5.42,5.42
5.37,5.37
5.92,5.92
5.88,6.88
5.25,6.25
5.06,6.06
5.96,6.96
5.9399999999999995,6.9399999999999995
5.48,6.48
5.61,6.61
5.98,6.98
5.73,6.73
5.47,6.47
5.66,7.66
5.48,7.48
5.31,7.31
5.06,7.06
5.99,7.99
5.9399999999999995,7.9399999999999995
5.75,7.75
5.9399999999999995,7.9399999999999995
5.1,7.1
5.85,7.85
5.03,16.03
5.04,16.04
5.09,16.09
6.0,17.0
5.85,16.85
5.96,16.96
5.9399999999999995,16.94
5.6899999999999995,16.69
5.28,16.28
5.91,16.91
5.95,24.95
5.77,24.77
5.13,24.13
5.7,24.7
5.04,24.04
5.96,24.96
5.91,24.91
5.62,24.62
5.9399999999999995,24.94
5.12,24.12
5.41,38.41
5.14,38.14
5.35,38.35
5.31,38.31
5.65,38.65
5.13,38.13
5.33,38.33
5.36,38.36
5.88,38.88
5.43,38.43
6.28,1.28
6.66,1.6600000000000001
6.03,1.03
6.44,1.44
6.6,1.6
6.1,1.1
6.11,1.11
6.79,1.79
6.9,1.9
6.27,1.27
6.64,16.64
6.31,16.31
6.62,16.62
6.6,16.6
6.14,16.14
6.6,16.6
6.51,16.51
6.24,16.24
6.6,16.6
6.59,16.59
6.86,17.86
6.46,17.46
6.54,17.54
6.08,17.08
6.99,17.99
6.14,17.14
6.64,17.64
6.13,17.13
6.22,17.22
6.65,17.65
6.99,18.99
6.34,18.34
6.14,18.14
6.16,18.16
6.11,18.11
6.41,18.41
6.34,18.34
6.34,18.34
6.83,18.83
6.42,18.42
6.8,19.8
6.19,19.19
6.68,19.68
6.42,19.42
6.91,19.91
6.74,19.74
6.03,19.03
6.74,19.74
6.05,19.05
6.98,19.98
6.37,20.37
6.92,20.92
6.23,20.23
6.25,20.25
6.58,20.58
6.97,20.97
6.3,20.3
6.53,20.53
6.4,20.4
6.17,20.17
6.91,21.91
6.17,21.17
6.92,21.92
6.5600000000000005,21.56
6.01,21.01
6.12,21.12
6.43,21.43
6.34,21.34
6.1,21.1
6.79,21.79
6.32,22.32
6.02,22.02
6.46,22.46
6.12,22.12
6.68,22.68
6.02,22.02
6.68,22.68
6.89,22.89
6.17,22.17
6.19,22.19
6.76,23.76
6.63,23.63
6.16,23.16
6.85,23.85
6.49,23.49
6.09,23.09
6.35,23.35
6.52,23.52
6.02,23.02
6.61,23.61
6.49,24.49
6.55,24.55
6.8,24.8
6.75,24.75
6.12,24.12
6.65,24.65
6.67,24.67
6.39,24.39
6.88,24.88
6.4,24.4
6.57,25.57
6.3,25.3
6.97,25.97
6.01,25.01
6.45,25.45
6.7,25.7
6.31,25.31
6.92,25.92
6.09,25.09
6.87,25.87
6.8100000000000005,26.81
6.43,26.43
6.88,26.88
6.11,26.11
6.52,26.52
6.31,26.31
6.53,26.53
6.9399999999999995,26.94
6.02,26.02
6.92,26.92
6.66,38.66
6.04,38.04
6.26,38.26
6.12,38.12
6.52,38.52
6.88,38.88
6.43,38.43
6.03,38.03
6.13,38.13
6.02,38.02
7.17,1.17
7.65,1.65
7.57,1.5699999999999998
7.36,1.3599999999999999
7.54,1.54
7.9,1.9
7.96,1.96
7.37,1.37
7.72,1.72
7.19,1.19
7.52,17.52
7.87,17.87
7.86,17.86
7.37,17.37
7.2,17.2
7.36,17.36
7.61,17.61
7.73,17.73
7.31,17.31
7.02,17.02
7.57,23.57
7.53,23.53
7.65,23.65
7.87,23.87
7.95,23.95
7.99,23.99
7.61,23.61
7.01,23.01
7.1,23.1
8.0,24.0
7.5600000000000005,26.56
7.91,26.91
7.96,26.96
7.25,26.25
7.62,26.62
7.5,26.5
7.6,26.6
7.64,26.64
7.13,26.13
7.08,26.08
7.62,38.62
7.99,38.99
7.52,38.52
7.85,38.85
7.91,38.91
7.72,38.72
8.0,39.0
7.01,38.01
7.09,38.09
7.35,38.35
7.27,39.27
7.23,39.23
7.03,39.03
7.77,39.77
8.0,40.0
7.88,39.88
7.85,39.85
7.07,39.07
7.32,39.32
7.74,39.74
8.39,1.3900000000000001
8.85,1.85
8.44,1.44
8.89,1.8900000000000001
8.95,1.95
8.18,1.18
8.15,1.15
8.33,1.33
8.98,1.98
8.51,1.51
8.21,15.21
8.12,15.12
8.41,15.41
8.88,15.88
8.73,15.73
8.22,15.22
8.55,15.55
8.88,15.88
8.45,15.45
8.94,15.94
8.07,16.07
8.77,16.77
8.69,16.69
8.02,16.02
8.75,16.75
8.62,16.62
8.81,16.81
8.64,16.64
8.16,16.16
8.15,16.15
8.29,17.29
8.31,17.31
8.28,17.28
8.03,17.03
8.08,17.08
8.1,17.1
8.69,17.69
8.58,17.58
8.65,17.65
8.94,17.94
8.73,23.73
8.78,23.78
8.85,23.85
8.43,23.43
8.58,23.58
8.1,23.1
8.42,23.42
8.1,23.1
8.94,23.94
8.6,23.6
8.16,26.16
8.07,26.07
8.84,26.84
8.96,26.96
8.18,26.18
8.11,26.11
8.49,26.49
8.39,26.39
8.95,26.95
8.64,26.64
9.06,1.06
9.4,1.4
9.73,1.73
9.03,1.03
9.86,1.8599999999999999
9.75,1.75
9.87,1.87
9.23,1.23
9.53,1.53
9.62,1.62
9.82,15.82
9.94,15.94
9.01,15.01
9.55,15.55
9.77,15.77
9.06,15.06
9.43,15.43
9.42,15.42
9.17,15.17
9.32,15.32
9.79,18.79
9.43,18.43
9.41,18.41
9.9,18.9
9.36,18.36
9.79,18.79
9.25,18.25
9.11,18.11
9.21,18.21
9.0,18.0
9.41,23.41
9.13,23.13
9.3,23.3
9.95,23.95
9.17,23.17
9.09,23.09
9.17,23.17
9.05,23.05
9.65,23.65
9.49,23.49
9.4,39.4
9.45,39.45
9.4,39.4
9.1,39.1
9.11,39.11
9.76,39.76
9.66,39.66
9.51,39.51
9.49,39.49
9.37,39.37
10.68,1.6800000000000002
10.43,1.43
10.21,1.21
10.23,1.23
10.76,1.76
10.08,1.08
10.3,1.3
10.77,1.77
10.55,1.55
10.21,1.21
10.39,15.39
10.58,15.58
10.68,15.68
10.76,15.76
10.4,15.4
10.08,15.08
10.68,15.68
10.58,15.58
10.37,15.37
10.91,15.91
10.76,18.76
10.59,18.59
10.82,18.82
10.94,18.94
10.6,18.6
10.64,18.64
10.92,18.92
10.34,18.34
10.43,18.43
10.75,18.75
10.52,23.52
10.29,23.29
10.93,23.93
10.22,23.22
10.95,23.95
10.57,23.57
10.23,23.23
10.86,23.86
10.4,23.4
10.29,23.29
10.16,26.16
10.81,26.81
10.61,26.61
10.23,26.23
10.82,26.82
10.49,26.49
10.09,26.09
10.79,26.79
10.6,26.6
10.15,26.15
10.97,27.97
10.7,27.7
10.04,27.04
10.47,27.47
10.74,27.74
10.38,27.38
10.84,27.84
10.23,27.23
10.67,27.67
10.22,27.22
10.03,28.03
10.91,28.91
10.62,28.62
10.04,28.04
10.27,28.27
10.09,28.09
10.1,28.1
10.79,28.79
10.01,28.01
10.27,28.27
10.32,29.32
10.01,29.01
10.09,29.09
10.21,29.21
10.39,29.39
10.77,29.77
10.64,29.64
10.03,29.03
10.36,29.36
10.15,29.15
11.84,1.8399999999999999
11.04,1.04
11.75,1.75
11.7,1.7
11.82,1.8199999999999998
11.31,1.31
11.67,1.67
11.55,1.55
11.84,1.8399999999999999
11.89,1.8900000000000001
11.46,15.46
11.14,15.14
11.96,15.96
11.57,15.57
11.48,15.48
11.79,15.79
11.79,15.79
11.32,15.32
11.41,15.41
11.68,15.68
11.19,30.19
11.04,30.04
11.32,30.32
11.83,30.83
11.61,30.61
11.6,30.6
11.34,30.34
11.36,30.36
11.17,30.17
11.66,30.66
11.29,37.29
11.91,37.91
11.01,37.01
11.31,37.31
11.52,37.52
11.96,37.96
11.31,37.31
11.98,37.98
11.85,37.85
11.23,37.23
11.29,38.29
11.18,38.18
11.0,38.0
11.94,38.94
11.95,38.95
11.4,38.4
11.5,38.5
11.12,38.12
11.84,38.84
11.93,38.93
11.51,39.51
11.05,39.05
11.56,39.56
11.75,39.75
11.97,39.97
11.28,39.28
11.48,39.48
11.07,39.07
11.17,39.17
11.02,39.02
12.26,1.26
12.66,1.6600000000000001
12.59,1.5899999999999999
12.12,1.12
12.06,1.06
12.4,1.4
12.39,1.3900000000000001
12.5,1.5
12.91,1.9100000000000001
12.05,1.05
12.77,2.77
12.38,2.38
12.59,2.59
12.16,2.16
12.82,2.82
12.02,2.02
12.74,2.74
12.48,2.48
12.03,2.03
12.35,2.35
12.37,3.37
12.92,3.92
12.76,3.76
12.01,3.01
12.53,3.5300000000000002
12.51,3.51
12.03,3.03
12.55,3.55
12.88,3.88
12.99,3.99
12.99,11.99
12.78,11.78
12.42,11.42
12.65,11.65
12.31,11.31
12.26,11.26
12.77,11.77
12.36,11.36
12.32,11.32
12.33,11.33
12.23,12.23
12.04,12.04
12.78,12.78
12.33,12.33
12.46,12.46
12.91,12.91
12.98,12.98
12.05,12.05
12.75,12.75
12.51,12.51
12.78,13.78
12.38,13.38
12.67,13.67
12.0,13.0
12.24,13.24
12.83,13.83
12.48,13.48
12.79,13.79
12.13,13.13
12.59,13.59
12.99,14.99
12.96,14.96
12.14,14.14
12.28,14.28
12.85,14.85
12.91,14.91
12.82,14.82
12.63,14.63
12.09,14.09
12.97,14.97
12.84,15.84
12.35,15.35
12.45,15.45
12.11,15.11
12.31,15.31
12.07,15.07
12.33,15.33
12.84,15.84
12.71,15.71
12.65,15.65
12.34,19.34
12.45,19.45
12.32,19.32
12.44,19.44
12.16,19.16
12.25,19.25
12.42,19.42
12.3,19.3
12.46,19.46
12.22,19.22
12.14,22.14
12.42,22.42
12.4,22.4
12.53,22.53
12.49,22.49
12.82,22.82
12.09,22.09
12.68,22.68
12.6,22.6
12.27,22.27
12.07,23.07
12.55,23.55
12.0,23.0
12.39,23.39
12.66,23.66
12.65,23.65
12.2,23.2
12.95,23.95
12.18,23.18
12.16,23.16
12.11,30.11
12.41,30.41
12.42,30.42
12.38,30.38
12.91,30.91
12.43,30.43
12.41,30.41
12.54,30.54
12.76,30.76
12.34,30.34
12.72,35.72
12.35,35.35
12.4,35.4
12.34,35.34
12.17,35.17
12.59,35.59
12.65,35.65
12.79,35.79
12.42,35.42
12.05,35.05
12.78,36.78
12.05,36.05
12.86,36.86
12.03,36.03
12.92,36.92
12.9,36.9
12.8,36.8
12.06,36.06
12.33,36.33
12.87,36.87
12.58,37.58
12.04,37.04
12.12,37.12
12.99,37.99
12.32,37.32
12.08,37.08
12.25,37.25
12.72,37.72
12.1,37.1
12.97,37.97
13.67,3.67
13.84,3.84
13.19,3.19
13.7,3.7
13.38,3.38
13.59,3.59
13.99,3.99
13.0,3.0
13.12,3.12
13.43,3.43
13.56,11.56
13.46,11.46
13.07,11.07
13.89,11.89
13.63,11.63
13.02,11.02
13.77,11.77
13.74,11.74
13.12,11.12
13.09,11.09
13.67,19.67
13.18,19.18
13.21,19.21
13.14,19.14
13.29,19.29
13.03,19.03
13.63,19.63
13.55,19.55
13.92,19.92
13.31,19.31
13.58,22.58
13.04,22.04
13.38,22.38
13.15,22.15
13.95,22.95
13.62,22.62
13.08,22.08
13.22,22.22
13.38,22.38
13.7,22.7
13.48,30.48
13.86,30.86
13.82,30.82
13.55,30.55
13.39,30.39
13.67,30.67
13.69,30.69
13.45,30.45
13.81,30.81
13.56,30.56
13.41,33.41
13.61,33.61
13.95,33.95
13.74,33.74
13.43,33.43
13.41,33.41
14.0,34.0
13.63,33.63
13.99,33.99
13.86,33.86
13.49,34.49
13.73,34.73
13.4,34.4
13.29,34.29
13.84,34.84
13.6,34.6
13.78,34.78
13.34,34.34
13.65,34.65
13.13,34.13
13.67,35.67
13.29,35.29
13.91,35.91
13.98,35.98
13.62,35.62
13.58,35.58
13.31,35.31
13.52,35.52
13.41,35.41
13.55,35.55
14.12,3.12
14.36,3.36
14.42,3.42
14.99,3.99
14.12,3.12
14.29,3.29
14.13,3.13
14.02,3.02
14.33,3.33
14.19,3.19
14.79,4.79
14.98,4.98
14.93,4.93
14.65,4.65
14.04,4.04
14.41,4.41
14.82,4.82
14.74,4.74
14.46,4.46
14.32,4.32
14.93,5.93
14.31,5.31
14.95,5.95
14.22,5.22
14.29,5.29
14.22,5.22
14.66,5.66
14.08,5.08
14.81,5.8100000000000005
14.67,5.67
14.39,6.39
14.77,6.77
14.72,6.72
14.27,6.27
14.76,6.76
15.0,7.0
14.81,6.8100000000000005
14.75,6.75
14.62,6.62
14.09,6.09
14.0,7.0
14.95,7.95
14.32,7.32
14.26,7.26
14.01,7.01
14.21,7.21
14.35,7.35
14.68,7.68
14.44,7.44
14.88,7.88
14.92,8.92
14.87,8.87
14.33,8.33
14.24,8.24
14.13,8.13
14.04,8.04
14.63,8.63
14.05,8.05
14.87,8.87
15.0,9.0
14.53,9.53
14.27,9.27
14.76,9.76
14.37,9.37
14.79,9.79
14.18,9.18
14.67,9.67
14.85,9.85
14.05,9.05
14.45,9.45
14.38,10.38
14.76,10.76
14.18,10.18
14.09,10.09
14.98,10.98
14.26,10.26
14.71,10.71
14.46,10.46
14.78,10.78
14.57,10.57
14.9,11.9
14.21,11.21
14.24,11.24
14.04,11.04
14.66,11.66
14.14,11.14
14.15,11.15
14.54,11.54
14.93,11.93
14.86,11.86
14.31,19.31
14.23,19.23
14.05,19.05
14.92,19.92
14.34,19.34
14.58,19.58
14.11,19.11
14.56,19.56
14.63,19.63
14.45,19.45
14.52,22.52
14.62,22.62
14.27,22.27
14.69,22.69
14.81,22.81
14.93,22.93
14.28,22.28
14.51,22.51
14.24,22.24
14.38,22.38
14.69,30.69
14.86,30.86
14.54,30.54
14.21,30.21
14.71,30.71
14.12,30.12
14.48,30.48
14.43,30.43
14.37,30.37
14.71,30.71
14.82,31.82
14.85,31.85
14.23,31.23
14.85,31.85
14.91,31.91
14.38,31.38
14.06,31.06
14.78,31.78
14.21,31.21
14.18,31.18
14.06,32.06
14.9,32.9
14.76,32.76
14.5,32.5
14.93,32.93
14.43,32.43
14.73,32.73
14.76,32.76
14.12,32.12
14.25,32.25
14.08,33.08
14.83,33.83
14.48,33.48
14.38,33.38
14.25,33.25
14.4,33.4
14.99,33.99
14.11,33.11
14.18,33.18
14.0,33.0
15.6,18.6
15.22,18.22
15.64,18.64
15.84,18.84
15.7,18.7
15.43,18.43
15.99,18.99
15.79,18.79
15.76,18.76
15.56,18.56
15.15,19.15
15.72,19.72
15.91,19.91
15.39,19.39
15.62,19.62
15.99,19.99
15.51,19.51
15.03,19.03
15.72,19.72
15.89,19.89
15.24,22.24
15.56,22.56
15.74,22.74
15.67,22.67
15.11,22.11
15.88,22.88
15.75,22.75
15.22,22.22
15.27,22.27
15.4,22.4
16.94,18.94
16.31,18.31
16.31,18.31
16.76,18.76
16.93,18.93
16.33,18.33
16.06,18.06
16.79,18.79
16.07,18.07
16.59,18.59
16.32,22.32
16.52,22.52
16.07,22.07
16.46,22.46
16.08,22.08
16.47,22.47
16.35,22.35
16.62,22.62
16.47,22.47
16.24,22.24
16.37,23.37
16.25,23.25
16.79,23.79
16.38,23.38
16.62,23.62
16.13,23.13
16.12,23.12
16.15,23.15
16.24,23.24
16.78,23.78
17.02,3.02
17.44,3.44
17.97,3.9699999999999998
17.45,3.45
17.74,3.74
17.41,3.41
17.29,3.29
17.06,3.06
17.37,3.37
17.08,3.08
17.72,4.72
17.02,4.02
17.22,4.22
17.94,4.9399999999999995
17.82,4.82
17.38,4.38
17.03,4.03
17.99,4.99
17.43,4.43
17.79,4.79
17.94,5.9399999999999995
17.33,5.33
17.02,5.02
17.06,5.06
17.37,5.37
17.96,5.96
17.88,5.88
17.11,5.11
17.94,5.9399999999999995
17.07,5.07
17.06,6.06
17.95,6.95
17.28,6.28
17.7,6.7
17.07,6.07
17.22,6.22
17.62,6.62
17.47,6.47
17.48,6.48
17.57,6.57
17.21,7.21
17.65,7.65
17.92,7.92
17.74,7.74
17.32,7.32
17.13,7.13
17.23,7.23
17.21,7.21
17.13,7.13
17.35,7.35
17.96,8.96
