1.65,10.65
1.42,10.42
1.53,10.53
1.88,10.88
1.08,10.08
1.63,10.63
1.25,10.25
1.78,10.78
2.0,11.0
1.52,10.52
1.2,12.2
1.55,12.55
1.3599999999999999,12.36
1.78,12.78
1.9300000000000002,12.93
1.1,12.1
1.74,12.74
1.35,12.35
1.83,12.83
1.18,12.18
1.13,14.13
1.29,14.29
1.49,14.49
1.83,14.83
1.74,14.74
1.12,14.12
1.52,14.52
1.28,14.28
1.46,14.46
1.3,14.3
1.88,15.88
1.07,15.07
1.42,15.42
1.03,15.03
1.1400000000000001,15.14
1.47,15.47
1.3599999999999999,15.36
1.65,15.65
1.2,15.2
1.29,15.29
1.76,16.76
1.9300000000000002,16.93
1.03,16.03
1.3900000000000001,16.39
1.47,16.47
1.9300000000000002,16.93
1.33,16.33
1.94,16.94
1.7,16.7
1.6600000000000001,16.66
1.8399999999999999,16.84
1.3599999999999999,16.36
1.29,16.29
1.6,16.6
1.62,16.62
1.1400000000000001,16.14
1.18,16.18
1.5,16.5
1.09,16.09
1.19,16.19
1.2,17.2
1.76,17.76
1.9,17.9
1.85,17.85
1.56,17.56
1.58,17.58
1.76,17.76
1.69,17.69
1.47,17.47
1.18,17.18
2.94,9.94
2.69,9.69
2.39,9.39
2.46,9.46
2.51,9.51
2.17,9.17
2.45,9.45
2.79,9.79
2.7199999999999998,9.72
2.74,9.74
2.83,12.83
2.85,12.85
2.9,12.9
2.48,12.48
2.7800000000000002,12.78
2.95,12.95
2.19,12.19
2.6,12.6
2.2800000000000002,12.28
2.93,12.93
2.86,13.86
2.05,13.05
2.75,13.75
2.81,13.81
2.01,13.01
2.26,13.26
2.06,13.06
2.95,13.95
2.52,13.52
2.66,13.66
2.21,14.21
2.02,14.02
3.0,15.0
2.95,14.95
2.67,14.67
2.61,14.61
2.49,14.49
2.57,14.57
2.36,14.36
2.82,14.82
2.05,17.05
2.65,17.65
2.04,17.04
2.42,17.42
2.83,17.83
2.58,17.58
2.04,17.04
2.86,17.86
2.98,17.98
2.35,17.35
3.5300000000000002,8.53
3.65,8.65
3.43,8.43
3.59,8.59
3.4,8.4
3.4699999999999998,8.47
3.9699999999999998,8.97
3.86,8.86
3.56,8.56
3.69,8.69
3.01,9.01
3.37,9.37
3.0,9.0
3.69,9.69
3.89,9.89
3.45,9.45
3.24,9.24
3.25,9.25
3.86,9.86
3.36,9.36
3.04,17.04
3.27,17.27
3.03,17.03
3.4699999999999998,17.47
3.24,17.24
3.25,17.25
3.39,17.39
3.56,17.56
3.2,17.2
3.37,17.37
3.46,18.46
3.55,18.55
3.51,18.51
3.62,18.62
3.96,18.96
