2.29,30.29
2.8,30.8
2.79,30.79
2.42,30.42
2.67,30.67
2.87,30.87
2.56,30.56
2.85,30.85
2.88,30.88
2.82,30.82
2.89,31.89
2.42,31.42
2.83,31.83
2.32,31.32
2.08,31.08
2.0,31.0
2.74,31.74
2.74,31.74
2.1,31.1
2.7,31.7
2.15,32.15
2.09,32.09
2.37,32.37
2.25,32.25
2.05,32.05
2.13,32.13
2.19,32.19
2.81,32.81
2.08,32.08
2.9,32.9
2.92,33.92
2.46,33.46
2.74,33.74
2.11,33.11
2.75,33.75
2.59,33.59
3.0,34.0
2.86,33.86
2.15,33.15
2.44,33.44
2.44,34.44
2.45,34.45
2.2,34.2
2.45,34.45
2.19,34.19
2.2,34.2
2.84,34.84
2.66,34.66
2.6,34.6
2.44,34.44
2.8,35.8
2.62,35.62
2.5300000000000002,35.53
2.81,35.81
2.06,35.06
2.06,35.06
2.03,35.03
2.9,35.9
2.84,35.84
2.08,35.08
3.77,7.77
3.79,7.79
3.71,7.71
3.09,7.09
3.09,7.09
3.9699999999999998,7.97
3.87,7.87
3.9,7.9
3.64,7.64
3.48,7.48
3.03,8.03
3.7800000000000002,8.78
3.59,8.59
3.35,8.35
3.51,8.51
3.57,8.57
3.13,8.13
3.71,8.71
3.42,8.42
3.32,8.32
3.44,9.44
3.44,9.44
3.16,9.16
3.9699999999999998,9.97
3.88,9.88
3.35,9.35
3.66,9.66
3.5300000000000002,9.53
4.0,10.0
3.65,9.65
3.76,10.76
3.96,10.96
3.03,10.03
3.2800000000000002,10.28
3.04,10.04
3.21,10.21
3.22,10.22
3.04,10.04
3.08,10.08
3.01,10.01
3.64,11.64
3.11,11.11
3.6,11.6
3.83,11.83
3.24,11.24
3.93,11.93
3.23,11.23
3.43,11.43
3.04,11.04
3.52,11.52
3.32,12.32
3.16,12.16
3.85,12.85
3.39,12.39
3.15,12.15
3.99,12.99
3.64,12.64
3.65,12.65
3.83,12.83
3.62,12.62
3.73,13.73
3.68,13.68
3.49,13.49
3.1,13.1
3.59,13.59
3.83,13.83
3.46,13.46
3.46,13.46
3.35,13.35
3.48,13.48
3.13,24.13
3.33,24.33
3.12,24.12
3.59,24.59
3.56,24.56
3.95,24.95
3.2,24.2
3.03,24.03
3.99,24.99
3.38,24.38
3.5300000000000002,25.53
3.7199999999999998,25.72
3.49,25.49
3.64,25.64
3.4,25.4
3.11,25.11
3.61,25.61
3.23,25.23
3.73,25.73
3.18,25.18
3.57,26.57
3.25,26.25
3.66,26.66
3.21,26.21
3.54,26.54
3.19,26.19
3.9699999999999998,26.97
3.37,26.37
3.08,26.08
3.01,26.01
3.5300000000000002,27.53
3.02,27.02
3.65,27.65
3.87,27.87
3.37,27.37
3.27,27.27
3.91,27.91
3.04,27.04
3.9,27.9
3.04,27.04
3.93,28.93
3.77,28.77
3.46,28.46
3.83,28.83
3.61,28.61
3.25,28.25
3.01,28.01
3.4,28.4
3.7199999999999998,28.72
3.93,28.93
3.19,29.19
3.07,29.07
3.27,29.27
3.0,29.0
3.5300000000000002,29.53
3.4699999999999998,29.47
3.58,29.58
3.85,29.85
3.18,29.18
3.94,29.94
3.46,30.46
3.26,30.26
3.96,30.96
3.36,30.36
3.99,30.99
3.36,30.36
3.82,30.82
3.19,30.19
3.46,30.46
3.54,30.54
3.12,32.12
3.54,32.54
3.64,32.64
3.61,32.61
3.32,32.32
3.55,32.55
3.91,32.91
3.1,32.1
3.23,32.23
3.03,32.03
3.32,35.32
3.11,35.11
3.7199999999999998,35.72
3.11,35.11
3.7800000000000002,35.78
3.19,35.19
3.6,35.6
3.29,35.29
3.14,35.14
3.81,35.81
3.03,36.03
3.4,36.4
3.12,36.12
3.45,36.45
3.77,36.77
3.16,36.16
3.2800000000000002,36.28
3.17,36.17
3.21,36.21
3.27,36.27
3.25,37.25
3.87,37.87
3.14,37.14
3.82,37.82
3.37,37.37
3.04,37.04
3.58,37.58
3.24,37.24
3.34,37.34
3.21,37.21
3.73,38.73
3.6,38.6
3.5300000000000002,38.53
3.18,38.18
3.23,38.23
3.6,38.6
4.0,39.0
3.73,38.73
3.34,38.34
3.17,38.17
4.18,7.18
4.61,7.61
4.96,7.96
4.05,7.05
4.9399999999999995,7.9399999999999995
4.32,7.32
4.0,7.0
4.68,7.68
4.59,7.59
4.03,7.03
4.41,13.41
4.01,13.01
4.49,13.49
4.96,13.96
4.84,13.84
4.44,13.44
4.8100000000000005,13.81
4.02,13.02
4.85,13.85
4.4,13.4
4.77,14.77
4.25,14.25
4.77,14.77
4.32,14.32
4.8100000000000005,14.81
4.2,14.2
4.99,14.99
4.05,14.05
4.57,14.57
4.28,14.28
4.71,15.71
4.59,15.59
4.17,15.17
4.09,15.09
4.87,15.87
4.93,15.93
4.16,15.16
4.49,15.49
4.7,15.7
4.03,15.03
4.22,16.22
4.87,16.87
4.96,16.96
4.92,16.92
4.05,16.05
4.71,16.71
4.44,16.44
4.92,16.92
4.84,16.84
4.87,16.87
4.52,24.52
4.32,24.32
4.84,24.84
4.0,24.0
4.54,24.54
4.3,24.3
4.06,24.06
4.88,24.88
4.13,24.13
4.44,24.44
4.72,38.72
4.25,38.25
4.93,38.93
4.06,38.06
4.73,38.73
4.2,38.2
4.18,38.18
4.6899999999999995,38.69
4.31,38.31
4.41,38.41
5.84,1.8399999999999999
5.71,1.71
5.86,1.8599999999999999
5.89,1.8900000000000001
5.68,1.6800000000000002
5.06,1.06
5.53,1.53
5.44,1.44
5.32,1.32
5.76,1.76
5.19,2.19
5.9,2.9
5.98,2.98
5.68,2.68
5.17,2.17
5.3,2.3
5.38,2.38
5.72,2.7199999999999998
5.89,2.89
5.66,2.66
5.76,3.76
5.25,3.25
5.21,3.21
5.38,3.38
5.85,3.85
5.39,3.39
5.37,3.37
5.55,3.55
5.91,3.91
5.62,3.62
5.06,4.06
5.11,4.11
5.49,4.49
5.77,4.77
5.19,4.19
5.41,4.41
5.07,4.07
5.4,4.4
5.8100000000000005,4.8100000000000005
5.57,4.57
5.53,5.53
5.97,5.97
5.16,5.16
5.6,5.6
5.6,5.6
5.64,5.64
5.87,5.87
5.37,5.37
5.67,5.67
5.51,5.51
5.06,6.06
5.62,6.62
5.4,6.4
5.08,6.08
5.79,6.79
5.79,6.79
5.1,6.1
5.77,6.77
5.24,6.24
5.89,6.89
5.48,7.48
5.75,7.75
5.28,7.28
5.55,7.55
5.01,7.01
5.93,7.93
5.0,7.0
5.91,7.91
5.61,7.61
5.18,7.18
5.87,16.87
5.68,16.68
5.53,16.53
5.24,16.24
5.08,16.08
5.04,16.04
5.02,16.02
5.9,16.9
5.06,16.06
5.23,16.23
5.5,24.5
5.3,24.3
5.33,24.33
5.27,24.27
5.02,24.02
5.43,24.43
5.0,24.0
5.34,24.34
5.88,24.88
5.37,24.37
5.5600000000000005,38.56
5.11,38.11
5.01,38.01
5.49,38.49
5.12,38.12
5.29,38.29
5.53,38.53
5.06,38.06
5.1,38.1
5.09,38.09
6.26,1.26
6.8100000000000005,1.81
6.15,1.15
6.83,1.83
6.97,1.97
6.02,1.02
6.24,1.24
6.7,1.7
6.83,1.83
6.24,1.24
6.16,16.16
6.95,16.95
6.35,16.35
6.54,16.54
6.62,16.62
6.29,16.29
6.8100000000000005,16.81
6.67,16.67
6.34,16.34
6.53,16.53
6.48,17.48
6.74,17.74
6.73,17.73
6.47,17.47
6.11,17.11
6.6899999999999995,17.69
6.51,17.51
6.27,17.27
6.15,17.15
6.77,17.77
6.04,18.04
6.04,18.04
6.97,18.97
6.12,18.12
6.75,18.75
6.2,18.2
6.65,18.65
6.15,18.15
6.59,18.59
6.39,18.39
6.44,19.44
6.39,19.39
6.98,19.98
6.83,19.83
6.68,19.68
6.12,19.12
6.03,19.03
6.51,19.51
6.39,19.39
6.52,19.52
6.21,20.21
6.9,20.9
6.18,20.18
6.42,20.42
6.88,20.88
6.24,20.24
6.57,20.57
6.93,20.93
6.48,20.48
6.14,20.14
6.06,21.06
6.84,21.84
6.66,21.66
6.18,21.18
6.53,21.53
6.16,21.16
6.19,21.19
6.6899999999999995,21.69
6.23,21.23
6.73,21.73
6.5600000000000005,22.56
6.0,22.0
6.26,22.26
6.34,22.34
6.01,22.01
6.9,22.9
6.34,22.34
6.63,22.63
6.17,22.17
6.71,22.71
6.65,23.65
6.42,23.42
6.04,23.04
